;Output;Input_1;Input_2;Input_3;Input_4;Input_5;Input_6
12/05/2020 06:00;83.99850295;8030.947885;1.726746194;5.946921443;98.76114397;13.37197489;52.33736724
12/05/2020 05:00;85.88768944;8006.741276;1.958661677;7.067032583;104.5425834;16.10599312;57.0253881
12/05/2020 04:00;77.15150554;7946.840144;2.123668333;7.762483696;102.2827356;13.51699748;54.28156592
12/05/2020 03:00;84.80214997;8020.759535;2.085817268;9.116700095;100.5136194;10.69833648;51.03771236
12/05/2020 02:00;89.99735605;8207.148605;2.042956598;5.509636916;91.61311456;13.41443564;44.65828395
12/05/2020 01:00;79.43901228;7797.788572;2.066504711;7.552379881;98.76226742;10.58250688;49.01753876
12/05/2020 00:00;87.02719926;8020.260615;1.949407079;3.974156828;99.04726929;16.1892726;53.512431
11/05/2020 23:00;85.91440106;7973.726176;1.909075699;7.50159946;93.4494114;13.97810793;58.55955301
11/05/2020 22:00;83.89060678;8279.095579;2.104575535;6.00684309;97.39227185;15.94906743;53.56948002
11/05/2020 21:00;78.15422039;7694.426316;1.996350452;8.735302514;102.7254324;14.23117546;51.45101584
11/05/2020 20:00;79.01021119;8015.186879;2.006825914;5.922526683;95.70091669;13.23287976;46.13371493
11/05/2020 19:00;79.667735;7764.451106;1.959741492;6.79491379;91.21645103;12.15998337;61.44137495
11/05/2020 18:00;88.19360892;8265.856649;1.572399497;3.510121903;101.5920714;15.80881571;53.9815861
11/05/2020 17:00;90.56262176;8335.284531;1.572695101;3.437148421;102.3036232;14.48273834;50.00198221
11/05/2020 16:00;85.97682939;7916.854063;1.446352534;6.546747361;103.152095;13.96018338;46.7773274
11/05/2020 15:00;84.06506235;7804.443315;1.418487324;6.664292599;99.34868763;12.48122124;46.00205421
11/05/2020 14:00;84.54918435;7835.710124;1.469116958;5.561922283;102.9210517;12.9168436;51.60266238
11/05/2020 13:00;80.05094788;7899.882385;1.592105703;3.611282969;101.879677;14.01751185;47.13841329
11/05/2020 12:00;88.3237945;8212.589116;1.678017646;4.840905429;99.6949182;12.5158256;56.02985527
11/05/2020 11:00;81.08890124;7876.91726;1.353428235;7.351978024;94.71311945;12.40324509;48.9717801
11/05/2020 10:00;92.24272213;8026.169121;0.825008592;3.505858764;98.55522573;12.84616696;44.53638629
11/05/2020 09:00;88.62858317;8081.900729;1.022291158;5.235267883;99.34586396;13.5981142;48.34397882
11/05/2020 08:00;84.2556336;7934.420381;0.897167263;4.852758242;98.4220252;8.921445107;42.20719637
11/05/2020 07:00;87.23740314;7777.14394;1.001938061;3.222668022;97.37719559;11.26984229;44.40447048
11/05/2020 06:00;83.10061163;8263.643865;0.970316954;5.21334982;104.619011;13.07491404;34.49838843
11/05/2020 05:00;79.52563698;7791.935058;0.826696889;5.94112255;102.8639922;11.44648732;50.40153465
11/05/2020 04:00;83.41789315;7716.536794;0.691394698;1.53588395;98.80129341;11.61944506;55.1996198
11/05/2020 03:00;89.46420503;8053.192564;0.424938637;4.821960955;109.0540214;15.30684477;45.79993887
11/05/2020 02:00;92.73659908;8099.973849;0.113178472;3.235042343;100.2831347;8.803355314;52.15648772
11/05/2020 01:00;92.87865603;7960.019958;0.002415389;4.448295722;96.658549;11.69810339;50.2353298
11/05/2020 00:00;87.64339368;8055.627385;0.074913234;4.353922069;95.98242796;13.25348263;43.70557518
10/05/2020 23:00;94.91909098;8251.250621;0.054494418;4.735247797;104.9163458;11.38734481;55.58814051
10/05/2020 22:00;84.57055028;7896.871441;0.171917044;1.171289591;93.13523183;16.62775205;56.33071472
10/05/2020 21:00;92.32318589;8031.663893;0;1.819441348;98.39160403;13.95580105;52.44850491
10/05/2020 20:00;85.6369266;7871.359098;0.139653803;4.790800352;98.01186343;13.61007531;55.44503598
10/05/2020 19:00;84.61543746;7814.559789;0.173548089;4.801550476;104.3439605;11.85485556;51.63068647
10/05/2020 18:00;88.00657428;7882.788558;0.313191609;3.677668436;100.2403412;13.20672504;44.36298165
10/05/2020 17:00;87.13726686;8004.465723;0.346513428;5.688631833;96.44089248;13.44144737;52.51009207
10/05/2020 16:00;92.20109613;8199.080703;0.054973758;4.152905679;101.7496478;12.80048223;44.62720903
10/05/2020 15:00;88.9852242;7838.335928;0;4.550264367;101.0478599;14.38492858;51.90725828
10/05/2020 14:00;85.01343486;7892.110672;0;3.893091688;91.30341863;16.58439301;51.36925559
10/05/2020 13:00;87.76412546;8301.653304;0;2.184160093;98.44582391;14.01380905;46.36885236
10/05/2020 12:00;81.68078088;7770.1366;0;2.390378566;98.90047956;14.70090071;37.73635586
10/05/2020 11:00;86.49573584;7856.654763;0;2.432708612;103.9063702;14.60566801;40.31624362
10/05/2020 10:00;83.80916206;7886.156941;0;1.594517691;94.96727952;14.46633693;42.93455696
10/05/2020 09:00;92.90755397;8105.31774;0;2.854153179;99.64482838;12.82457589;46.19909599
10/05/2020 08:00;86.71399697;7973.914254;0;3.009140392;93.78197415;11.26643284;50.61960551
10/05/2020 07:00;91.24288259;8389.14245;0;4.396140654;96.99733055;9.135956382;55.2939917
10/05/2020 06:00;80.24650353;7644.549297;0;1.531909659;92.11217759;12.84457877;46.50491092
10/05/2020 05:00;88.24842228;7850.739597;0.125051696;4.48405727;102.3589701;14.85044286;40.57042229
10/05/2020 04:00;90.2930407;8058.060034;0.439865618;1.076621945;92.68993059;12.09057402;42.76564474
10/05/2020 03:00;90.64440289;7984.580597;0.400482005;2.908063596;92.59889428;16.13314371;42.43907193
10/05/2020 02:00;83.00427634;8014.693755;0.151898138;1.252591113;98.98037233;12.52217243;44.8633368
10/05/2020 01:00;92.50269698;8230.612048;0;3.787311009;105.9284308;19.22116039;50.83346917
10/05/2020 00:00;87.17497103;8018.392792;0.502766352;5.280989099;93.92377115;13.5035983;45.90970198
09/05/2020 23:00;83.5586713;7898.168057;0.331521566;4.021608905;102.5302747;12.20129168;60.55008409
09/05/2020 22:00;85.85978566;7959.759093;0.416074396;1.714609188;98.50269091;12.47942336;45.97349107
09/05/2020 21:00;81.24842339;7614.615023;0.476841872;3.85215346;104.7875623;13.94134785;52.26765865
09/05/2020 20:00;89.86545269;8108.543594;0.286610862;1.919029154;94.23845319;10.57341831;43.46546207
09/05/2020 19:00;86.16516116;7775.349177;0.346775764;4.61753434;106.6496848;14.58124571;55.72582615
09/05/2020 18:00;90.26868151;8187.75488;0;3.427678947;98.9412849;14.30773067;41.86300571
09/05/2020 17:00;88.34750759;7715.725152;0;1.243000612;97.8581402;15.99754275;47.99726651
09/05/2020 16:00;88.02194193;8014.351151;0;3.023160766;101.7879613;13.65126822;54.39932391
09/05/2020 15:00;86.81831695;7908.845252;0.207463209;5.313183987;94.02892707;11.23286241;51.52613185
09/05/2020 14:00;93.0439171;8162.190525;0.136884879;0.839944739;109.9806797;11.67629093;52.08374443
09/05/2020 13:00;82.7456673;7825.338857;0.206587228;0.539815486;98.8811925;16.75301576;51.86474796
09/05/2020 12:00;88.33113795;7999.796679;0.472480016;5.574886282;106.4941056;13.55322475;56.49253168
09/05/2020 11:00;85.37167343;8120.685703;0.579207873;4.73408819;102.4430395;9.309027693;50.18307546
09/05/2020 10:00;91.74807163;8211.418349;0.233564593;4.125112759;95.34337333;14.1524774;46.01123228
09/05/2020 09:00;86.18926617;8062.566869;0.128348087;1.400730343;99.32543063;13.97649048;48.48012981
09/05/2020 08:00;90.30807963;8117.230827;0.196651296;0.704065011;97.34837373;10.90987222;39.33357354
09/05/2020 07:00;89.9396509;8215.849788;0.222072878;2.202157997;105.3605649;10.02261701;50.98768894
09/05/2020 06:00;94.01890469;8459.481183;0.110775548;1.826027909;99.81951814;14.59546221;45.60439979
09/05/2020 05:00;90.43596533;7726.124292;0;2.818283821;95.65858106;10.34919273;52.11337474
09/05/2020 04:00;90.16505277;8148.112478;0.077830577;2.059484855;96.69967192;12.33526454;53.70459924
09/05/2020 03:00;87.48344688;8175.172218;0.028830285;3.923921695;94.96091201;13.9997234;47.74517476
09/05/2020 02:00;87.29056754;7952.207412;0;4.470778897;101.8618842;11.21244005;52.3990907
09/05/2020 01:00;87.51308445;7979.347288;0.056683001;4.397485207;100.7692048;14.29705715;54.3970595
09/05/2020 00:00;90.28821906;8087.121866;0.293045575;0.750629431;95.38148433;12.00073915;46.66828566
08/05/2020 23:00;83.11001601;7690.603519;0.324948679;2.821347837;108.1208482;10.81065171;47.06057872
08/05/2020 22:00;85.65685067;7850.066502;0.458113897;3.781806071;95.91283745;11.36516512;49.66431775
08/05/2020 21:00;95.86308054;8570.112185;0;4.356854659;108.8941037;15.46631641;47.96219228
08/05/2020 20:00;87.79993653;7796.001197;0.015923343;4.558948958;100.802774;14.94002166;40.78077298
08/05/2020 19:00;86.2871065;7622.50708;0;3.029796336;105.1711594;10.26017195;47.63057346
08/05/2020 18:00;84.18551969;8116.477752;0;3.607284112;97.5481881;13.07054891;55.30728081
08/05/2020 17:00;96.35067612;8230.340281;0;1.96012484;87.15737073;13.70941648;52.13793947
08/05/2020 16:00;83.6363478;7631.313051;0.021402342;3.350469469;99.25269976;14.53464961;43.33037931
08/05/2020 15:00;86.96016811;7614.335036;0;3.767644353;104.9807473;11.16991863;52.08570786
08/05/2020 14:00;90.44838925;8011.527618;0;2.640957548;100.2332634;15.81723651;51.19290449
08/05/2020 13:00;84.53156018;7844.401697;0.084607511;3.249704723;100.2687047;11.31630228;56.73703963
08/05/2020 12:00;80.64929163;8033.84381;0.146879087;2.417720328;97.83741635;11.93039306;47.90284533
08/05/2020 11:00;83.5385655;7719.236676;0.243113738;3.151512978;104.481577;12.70923425;45.1969929
08/05/2020 10:00;92.87477105;8179.990914;0.385334027;3.885862153;99.048411;13.14771342;56.73075961
08/05/2020 09:00;88.54079944;8040.836055;0.482065988;4.774304669;99.93974752;12.16966246;58.0072609
08/05/2020 08:00;88.54561835;8078.760796;0.837968955;6.054604873;99.41346499;14.54212034;44.24152635
08/05/2020 07:00;84.86151465;7877.749396;1.19444603;3.595976561;104.7401491;15.96330008;49.74712309
08/05/2020 06:00;81.78251941;7692.558307;1.301359338;3.380077663;90.50577186;12.59590007;49.27961612
08/05/2020 05:00;96.16524078;8497.391302;1.137395418;3.618419102;104.07617;11.16248635;52.8287379
08/05/2020 04:00;83.6238943;7797.402083;1.296958569;2.846290731;96.19225077;11.35903463;51.01950867
08/05/2020 03:00;87.97788457;8201.478621;1.210880277;5.626780381;98.03271684;14.12945367;43.42730623
08/05/2020 02:00;85.18497089;8200.956628;1.062363512;3.038681067;95.82372388;12.92852605;49.24914863
08/05/2020 01:00;80.43890209;7550.987735;1.216607381;4.321530067;101.4084569;15.77296956;49.2129554
08/05/2020 00:00;91.27165728;7849.903202;0.825339182;6.606114438;104.9312434;11.08522013;47.08223662
07/05/2020 23:00;87.02114381;8321.314451;1.001546975;6.702681471;99.03978715;15.24949366;49.25870585
07/05/2020 22:00;94.1173739;8335.781962;1.026940626;3.22829642;102.964368;11.28765216;46.79776544
07/05/2020 21:00;85.76808108;7955.884135;1.484951486;4.36962262;94.38726285;9.090003985;55.24377647
07/05/2020 20:00;89.37631478;8160.297926;1.056227277;4.758129933;98.58734184;14.8700446;48.29145501
07/05/2020 19:00;90.90723283;8055.800103;1.016191709;4.872220206;95.71510523;8.702563683;43.52491303
07/05/2020 18:00;84.62184349;7849.935071;1.174646904;4.54370889;98.28680105;15.83049527;58.6570924
07/05/2020 17:00;84.64754184;8173.994583;1.485037326;3.566920013;94.40843508;12.85808222;62.60222081
07/05/2020 16:00;87.31182027;8243.597197;1.228691678;2.607650236;102.1020406;15.16880003;50.74168047
07/05/2020 15:00;89.14095478;8010.808031;1.086960535;2.701694459;100.7642227;12.282823;47.76883674
07/05/2020 14:00;87.95610845;8018.817147;1.184943609;4.77540877;99.9777086;11.25805103;50.46784832
07/05/2020 13:00;87.57561854;8306.080499;1.418896302;6.341977213;93.00785636;15.79492692;42.41353964
07/05/2020 12:00;88.50249447;8170.218678;1.48668279;6.659608958;96.34277706;10.13589019;46.21723174
07/05/2020 11:00;85.67332794;8107.497202;1.404929626;5.834779425;98.30092463;11.67076012;51.33393656
07/05/2020 10:00;81.59471634;7853.842728;1.243392994;2.798632834;98.6356565;12.0791007;51.88646121
07/05/2020 09:00;86.66206911;8165.28582;1.530663084;5.959957305;105.2622779;13.12438731;44.08717256
07/05/2020 08:00;86.63850591;8316.090452;1.296155786;4.627041528;107.1368687;10.09215576;59.70334788
07/05/2020 07:00;84.4473517;7934.332645;1.123139422;5.542479287;107.7533041;16.89728537;67.37114063
07/05/2020 06:00;83.987298;7877.738476;1.514136295;7.966746538;103.0882236;10.8483439;47.67776291
07/05/2020 05:00;88.24404358;8201.331987;1.410921085;6.019217641;98.76946378;14.35223745;46.71090167
07/05/2020 04:00;85.35041113;8106.497667;1.785766366;8.534090369;100.8345795;16.67801823;45.94941982
07/05/2020 03:00;89.32549672;8421.182188;2.026406095;4.137209715;105.5534283;13.9447321;55.68164888
07/05/2020 02:00;82.86767476;8052.690666;1.995302656;7.058050483;93.50688818;14.66472595;47.63583304
07/05/2020 01:00;79.83726521;8036.599268;2.250981941;7.449721136;101.3726259;9.656039698;62.95515168
07/05/2020 00:00;86.71656859;8104.545815;2.235645405;4.506156252;101.416255;10.68932227;44.59740626
06/05/2020 23:00;77.81760333;7906.047559;2.014933686;5.294875823;98.19686932;12.43040047;52.45937249
06/05/2020 22:00;84.1320087;7616.270594;2.355742287;5.052242653;100.0502006;9.869038522;51.48738142
06/05/2020 21:00;79.40903195;7949.084968;2.266515106;5.046579727;103.670515;14.48200566;44.70689161
06/05/2020 20:00;84.1524248;8425.9256;2.564325872;9.451621369;93.34208951;13.26823598;58.86415383
06/05/2020 19:00;84.7744581;8075.317833;2.684893041;7.768600591;105.9859086;13.50144188;51.41502513
06/05/2020 18:00;86.19533533;8316.288454;2.812841296;5.735146263;97.83933655;10.52339764;51.02599579
06/05/2020 17:00;83.74739574;7957.204713;2.550419972;9.89790267;97.84148336;12.66144144;47.81631261
06/05/2020 16:00;84.97277581;8126.922896;2.738539539;9.426037965;93.55574091;11.98896225;57.47355902
06/05/2020 15:00;84.04603149;8193.30957;2.680995361;6.810117309;103.1810463;13.74274393;46.51972008
06/05/2020 14:00;83.56529789;7897.07546;2.699449206;9.186040879;97.33837484;14.25331154;52.93532477
06/05/2020 13:00;83.51978039;8044.658463;2.707072816;9.922671624;102.1068633;13.33243821;54.57573336
06/05/2020 12:00;86.89847116;7903.937737;2.536543239;6.524072366;110.7789443;12.90744827;48.64545144
06/05/2020 11:00;83.33105314;8312.99192;2.541688595;10.02918438;93.7724589;12.01837993;58.19084516
06/05/2020 10:00;85.66530228;8380.257358;2.345731101;6.5747772;95.20742228;15.05851735;59.91748524
06/05/2020 09:00;80.54994263;8021.126622;2.320153989;9.517073206;101.8647136;12.95429487;55.70395634
06/05/2020 08:00;83.862234;8114.531602;2.324814095;4.83040422;95.86877685;13.17472146;53.44889255
06/05/2020 07:00;79.32201989;7625.306138;2.205638232;9.32003952;99.8859608;14.5875156;49.25552075
06/05/2020 06:00;88.65218336;8202.714049;2.203563318;4.621109836;92.51600962;7.571750546;42.54223985
06/05/2020 05:00;80.43734047;7934.562665;1.963866509;8.257499824;101.8672224;17.87059549;52.66252647
06/05/2020 04:00;83.99875531;7898.425988;1.955887921;6.845355753;98.13833961;12.56763287;47.53827814
06/05/2020 03:00;84.40889045;8009.326025;1.947881255;8.085592677;95.59204591;9.07038166;47.3450303
06/05/2020 02:00;86.49210582;8299.15189;1.681956269;4.039075975;101.2398361;15.56065229;53.49325637
06/05/2020 01:00;86.4439645;8035.782941;1.564486118;4.644076664;95.91833196;16.7282763;53.44278675
06/05/2020 00:00;85.17699266;8103.380591;1.542307283;7.292955228;93.72479711;12.62289131;47.3214532
05/05/2020 23:00;85.20633534;7921.111371;1.626472127;4.013747185;99.70294452;13.78189823;45.95080694
05/05/2020 22:00;85.45219354;8025.885982;1.420958337;3.828582789;105.9837853;9.195145421;50.4973983
05/05/2020 21:00;90.92714046;8177.231843;1.40033377;5.382606286;102.2684501;12.40912085;54.85429531
05/05/2020 20:00;88.01988973;8402.083262;1.03957856;4.409846176;105.2040755;13.1453498;50.48502292
05/05/2020 19:00;89.95888834;8375.166708;0.85672238;5.824670931;104.2531213;14.1544359;45.90003508
05/05/2020 18:00;89.67549314;8300.825634;0.723896385;1.98369492;104.6296652;13.56848293;50.96205339
05/05/2020 17:00;88.67923017;8062.619805;0.660531365;6.108445018;102.8741092;13.06031698;47.88001073
05/05/2020 16:00;86.13451927;8151.809615;0.503525054;4.886697203;108.065169;13.08956979;51.66873691
05/05/2020 15:00;81.08207984;7389.002282;0.409202885;4.971288278;109.1500898;14.0195702;43.93556752
05/05/2020 14:00;88.62820325;8022.020071;0;0.98911713;101.7038535;11.80696473;47.1113988
05/05/2020 13:00;93.09159055;8126.447618;0;3.201504447;91.10322466;11.67173945;42.59808922
05/05/2020 12:00;83.84522907;7760.186798;0;3.576457075;99.07437663;14.84331978;57.45376394
05/05/2020 11:00;89.18147085;8111.386437;0;3.703860754;100.2761946;12.49313549;49.03957237
05/05/2020 10:00;81.35018275;7762.80261;0;2.477727951;105.0197252;12.3648953;59.27339749
05/05/2020 09:00;91.23323373;7909.972665;0;4.435010516;101.4632218;14.018003;56.09073271
05/05/2020 08:00;88.6630844;8305.077356;0;2.538727879;100.2355162;15.51859019;52.83958341
05/05/2020 07:00;86.99732355;8012.545713;0;2.000015165;104.0324262;11.26691958;56.74636472
05/05/2020 06:00;84.67329243;7766.457337;0.031358321;2.447031052;103.7828417;14.36697938;49.7313238
05/05/2020 05:00;84.89733793;8165.821961;0.279559823;4.00308157;94.74230263;15.14873399;51.8550624
05/05/2020 04:00;90.73730525;8231.677701;0.464947668;2.85925061;105.3847301;16.37063777;50.36171746
05/05/2020 03:00;87.11074771;8015.950483;0.644803271;4.694200338;102.760983;11.46809145;53.01831041
05/05/2020 02:00;84.74597071;7639.472991;0.590478845;4.334907899;99.97520275;10.61596268;51.32696946
05/05/2020 01:00;89.72522246;8106.845389;0.728581468;5.132541013;96.66527401;12.16953433;45.21879956
05/05/2020 00:00;87.32822979;8048.960072;0.586607029;4.18762457;101.8730934;13.18295747;46.74542835
04/05/2020 23:00;90.58588849;8061.516867;0.281218905;3.022883354;98.68207713;10.66444952;46.71301317
04/05/2020 22:00;86.07338653;7779.824066;0.282868999;4.161494359;107.3348218;11.92826239;57.61347437
04/05/2020 21:00;91.84398132;7989.654541;0.160506742;1.156466606;98.80109191;10.53424456;49.478443
04/05/2020 20:00;87.84833237;7833.038662;0;3.218945405;100.2166428;13.10994867;56.70652713
04/05/2020 19:00;91.46566104;8167.571556;0.099532515;4.454626213;95.96948946;13.46745521;50.61635643
04/05/2020 18:00;81.35996774;7820.590719;0.386953649;1.985823473;99.08696878;9.587405633;43.37853451
04/05/2020 17:00;80.47793653;7860.393809;0.127652922;2.260133587;109.1762455;9.013705659;51.2884855
04/05/2020 16:00;91.70247653;8123.87279;0.035460497;5.022513734;97.57548632;14.21310529;50.89622472
04/05/2020 15:00;85.16733007;7869.682755;0;0.84121183;98.40381833;11.85124247;50.02863091
04/05/2020 14:00;87.86260952;8228.437695;0.01383908;1.430434769;103.6223313;12.52642881;53.12940879
04/05/2020 13:00;90.21498188;7730.009609;0.118186335;1.60147722;102.4597772;12.00602266;52.73855549
04/05/2020 12:00;85.15167716;7964.690545;0.223502205;2.443887202;104.0427014;10.44619573;50.36759054
04/05/2020 11:00;87.09817573;7898.187171;0.733027313;4.32900427;104.1728394;14.75257759;49.11312943
04/05/2020 10:00;88.20320342;8030.783912;0.63141689;4.105409839;98.55239393;10.75838634;44.45407854
04/05/2020 09:00;84.94152147;8137.66794;0.335279153;5.58743;102.878411;11.26721599;49.79128133
04/05/2020 08:00;89.66441017;8148.882566;0.230675506;0.825343226;102.0840036;13.2592716;44.00953526
04/05/2020 07:00;94.4322204;8171.182096;0.474361049;1.034138719;100.5795943;13.83141555;53.28114657
04/05/2020 06:00;88.10914178;7791.408694;0.340216671;2.958376526;98.30635945;12.78794541;47.29409891
04/05/2020 05:00;86.81359656;7856.530189;0.328409604;5.110689799;105.5658287;13.75445941;55.18480249
04/05/2020 04:00;94.63803789;8152.23142;0.050308717;1.255321448;91.99904992;13.7056602;46.29031997
04/05/2020 03:00;91.48536536;8012.412705;0.02552296;3.137865961;100.2784821;12.47457018;45.73844825
04/05/2020 02:00;88.47469115;7843.505104;0;2.983427033;98.19238426;15.75106688;56.6351799
04/05/2020 01:00;92.31389673;8033.155522;0;4.501919895;102.7291338;10.98884546;49.21223434
04/05/2020 00:00;88.02498792;7971.1059;0;4.051161765;104.0003506;11.95342147;55.30709375
03/05/2020 23:00;89.56340625;8272.710402;0.538389356;1.217352092;98.57486224;13.31381253;49.40550818
03/05/2020 22:00;90.54869608;8245.142786;0.605845832;1.533807193;105.9304043;16.11990069;50.63500857
03/05/2020 21:00;84.83807184;7989.40845;0.749486777;4.791423352;89.64234104;15.08560074;46.90139424
03/05/2020 20:00;85.42424156;8330.651046;0.733578305;5.221406672;96.77800859;11.56116512;46.31108579
03/05/2020 19:00;83.37706597;7932.003654;1.003373148;5.99501062;104.268622;14.13277762;51.43403998
03/05/2020 18:00;86.22981114;8163.853469;0.909203369;5.339561632;99.6019667;11.59796783;47.06228574
03/05/2020 17:00;87.22967804;8087.209009;0.808566398;4.772668838;97.38070581;14.30671544;57.2765523
03/05/2020 16:00;90.23633971;8043.204734;0.768272362;3.093062237;109.0785977;15.72090396;45.81818287
03/05/2020 15:00;90.45128476;8369.321436;0.646491539;2.249760804;110.8381038;17.77752753;45.57203749
03/05/2020 14:00;87.28042771;8025.219889;0.624850734;5.172452555;104.3681808;10.86798731;49.95306076
03/05/2020 13:00;89.05838091;8201.806957;0.645397236;5.398557285;97.6515734;9.678423336;58.01506361
03/05/2020 12:00;90.2310981;8062.813394;0.436612069;4.155499183;103.4672176;11.61206577;51.23134234
03/05/2020 11:00;87.47355285;8079.678506;0.37644823;4.220278421;102.9503343;14.76466565;42.86652699
03/05/2020 10:00;90.41467019;8000.7817;0.429571529;4.830774948;90.75930689;12.85478869;53.05016837
03/05/2020 09:00;85.69540773;8053.566283;0.162923827;1.753243588;102.1367491;15.82569392;51.77473969
03/05/2020 08:00;86.17568295;8114.601722;0;0.030500616;102.4058028;11.58158835;48.15029962
03/05/2020 07:00;90.73532256;8200.817275;0.27238045;4.794007247;101.924447;16.21365945;48.05012154
03/05/2020 06:00;88.59414216;7890.814959;0.259920126;1.780505998;97.49314891;11.55371096;47.4532336
03/05/2020 05:00;86.83706921;8049.80974;0.233386521;1.323205381;91.50829484;11.40584475;53.48068931
03/05/2020 04:00;93.1887368;8177.864542;0.363159525;5.24858491;99.10708855;12.49526392;46.28869154
03/05/2020 03:00;85.03211086;7889.595665;0.593389999;2.767826121;103.00694;11.36244052;47.49835401
03/05/2020 02:00;85.23763092;8087.422503;0.516995195;3.473939877;97.80785777;15.77140529;55.77177144
03/05/2020 01:00;90.15305031;8043.579146;0.395715281;1.142358048;98.5493973;14.2361009;47.46383315
03/05/2020 00:00;88.32178552;8180.456898;0.53450629;1.365787982;95.58808157;11.6854645;52.49704497
02/05/2020 23:00;85.00116091;7813.538978;0.409521548;4.184229038;101.5634571;15.82230725;56.016843
02/05/2020 22:00;84.83820497;7650.22622;0.448369658;5.231055096;95.98768946;13.69146509;47.55496012
02/05/2020 21:00;92.59663773;8445.577983;0.73365684;5.081919286;96.7135616;16.204558;51.42391981
02/05/2020 20:00;92.45367837;8430.133767;0.416053047;1.62325421;92.26320164;11.86982767;55.94765896
02/05/2020 19:00;85.40536098;7997.189074;0.010438215;2.389293381;98.32974345;18.8681878;50.21253475
02/05/2020 18:00;86.48380676;7623.002864;0.140818685;0.475299362;103.1682815;14.89879859;57.68379313
02/05/2020 17:00;88.23520894;7810.91678;0.453569873;2.20137427;103.3520366;12.26038428;54.20175311
02/05/2020 16:00;86.86304517;8148.859269;0.478077808;3.748545024;98.75891978;10.34282106;56.43417767
02/05/2020 15:00;81.86640561;7556.19107;0.447007118;4.965477553;104.2703908;14.07569615;53.29697421
02/05/2020 14:00;86.88019859;8052.661603;0.632648866;1.598381473;107.1483082;14.01703738;47.30712195
02/05/2020 13:00;87.30186659;8275.479409;0.70985259;2.442086647;83.84159959;16.2715595;51.72635404
02/05/2020 12:00;85.50354039;8040.296861;0.973244632;2.037228433;104.9144299;14.11971968;57.1704467
02/05/2020 11:00;82.51436644;7830.150198;1.097785074;2.802398153;108.5724628;16.23398407;48.7176416
02/05/2020 10:00;81.08923977;7917.200459;1.330526961;4.993429084;91.48946165;14.30300377;54.8709677
02/05/2020 09:00;89.19074104;8140.690106;1.037665767;3.135463971;105.7933027;10.35038388;63.04958756
02/05/2020 08:00;81.38874501;7831.572781;1.275186144;7.280458961;87.39554318;12.0359491;53.74738637
02/05/2020 07:00;82.96019675;7733.06653;0.879035695;5.641729414;102.6385308;12.60856694;46.2029723
02/05/2020 06:00;84.93553496;7697.275365;0.644539661;5.775396216;97.71869733;13.41526444;55.01268243
02/05/2020 05:00;94.22956405;8102.138238;0.736596043;4.944966233;101.0109659;9.179073747;48.40484239
02/05/2020 04:00;82.14274339;8260.52023;0.911637794;3.640348973;95.27309294;10.80955423;42.15335561
02/05/2020 03:00;80.27543494;7706.60764;0.59104967;1.796992216;98.17175356;11.81823944;51.00767292
02/05/2020 02:00;91.18351574;8188.349245;0.681549373;5.442015361;103.4184933;9.219973292;41.62124593
02/05/2020 01:00;86.82657655;8201.434177;0.595287387;2.093155129;92.59762408;14.89153219;47.47004426
02/05/2020 00:00;93.95590116;8374.663435;0.932524027;1.934993082;99.29792535;11.18149737;39.06653676
01/05/2020 23:00;81.31287085;7945.09356;1.065291999;2.581654648;98.54486562;17.59841175;58.86645057
01/05/2020 22:00;83.85161637;8110.241629;1.110608073;6.296264006;97.72382517;10.46042004;40.46498847
01/05/2020 21:00;93.50556044;8068.067145;1.088236267;2.392173422;100.8131311;13.43634125;51.03826293
01/05/2020 20:00;83.28593932;7733.767216;0.709887108;1.492465569;103.8423914;13.76535065;52.83658478
01/05/2020 19:00;93.12168148;8135.858004;0.362159118;5.087256882;101.9023239;11.47928362;49.78291119
01/05/2020 18:00;93.52172965;8306.490903;0.307713105;1.390821261;96.73067835;14.28174666;51.30322377
01/05/2020 17:00;87.90768421;8047.466212;0.387850525;2.850544442;96.42572198;16.74832818;48.20366953
01/05/2020 16:00;94.69954264;8308.817849;0.11678611;1.398104373;100.5631832;13.74930347;47.86096892
01/05/2020 15:00;90.31907812;7999.144862;0.020457451;0.168669344;103.9933956;9.464510733;46.73659524
01/05/2020 14:00;87.59622805;7987.361708;0;3.254196286;97.81417491;11.64566121;49.48937639
01/05/2020 13:00;88.57709382;8116.179775;0.044615031;2.762299382;93.05681543;10.21398834;45.76962816
01/05/2020 12:00;89.32771551;8031.312814;0.033945233;2.916960941;96.59980667;14.74601695;49.76560984
01/05/2020 11:00;86.51640077;7990.763071;0.038302911;0.586833957;95.73378271;10.28997803;54.3541677
01/05/2020 10:00;84.76890453;7739.747936;0;0.069393645;95.00296679;7.020168198;51.30671964
01/05/2020 09:00;89.4146243;7877.198949;0;4.898694682;91.28031897;14.94124262;47.54624288
01/05/2020 08:00;82.7872238;7787.087232;0;3.887575978;87.90250951;13.15214394;50.07003626
01/05/2020 07:00;85.34410969;7895.362938;0;2.363168316;99.26487036;11.33174568;60.27081001
01/05/2020 06:00;87.12586528;7981.116193;0;1.952962434;98.43138432;15.08157705;49.44790325
01/05/2020 05:00;90.74371423;8158.859407;0;2.703049119;99.60212988;13.43329619;50.62038287
01/05/2020 04:00;85.09968674;7865.034538;0;4.86587741;103.8863778;13.22258741;50.94864429
